stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit,temp_category,is_hot,is_cold
S359,2023-06-22,25.017780195064503,inch,17.47405345006879,C,Warm,False,False
S331,2023-04-11,41.02100311845425,,15.58146439454401, celsius ,Warm,False,False
S153,2023-12-27,43.00132339802956,,14.131053123629057, celsius ,Cool,False,False
S128,2023-06-14,38.15637059152613,mm,14.783847834157475, celsius ,Cool,False,False
S199,2023-01-12,24.21648047716814,,29.53382694474728,c,Hot,True,False
S056,2023-06-20,11.494242321293052,MM,39.11925215206844,C,Hot,True,False
S278,2023-05-25,40.97055298997046, INCH,11.04566182750236,c,Cool,False,False
S159,2023-11-12,28.54540091359416,,31.907449014731625,Celsius,Hot,True,False
S023,2023-06-11,4.87424565464496, INCH,19.150603545127083, celsius ,Warm,False,False
S047,2023-03-02,25.017780195064503,inch,18.59346007715973,C,Warm,False,False
S013,2023-12-21,47.52614786289614,,40.25448295310793,Celsius,Hot,True,False
S322,2023-03-04,25.53254070345333,inch,11.621659900805774,C,Cool,False,False
S194,2023-01-28,2.695831614434141, INCH,43.295014529199,Celsius,Hot,True,False
S156,2023-08-01,19.169385518696156,,34.97546773461201,Celsius,Hot,True,False
S169,2023-05-09,18.062494979309523,,11.477969561697016,c,Cool,False,False
S085,2023-04-12,49.538445852568586,MM,16.43146523266169,c,Warm,False,False
S297,2023-02-08,47.89283655909317,inch,14.150102757787328,c,Cool,False,False
S112,2023-12-28,36.589715362247325,MM,11.042275976285662, celsius ,Cool,False,False
S230,2023-10-18,11.240849140850669,mm,18.530402473172003, celsius ,Warm,False,False
S096,2023-01-16,49.718940563840505,,25.85524540732872,Celsius,Hot,True,False
S378,2023-03-12,28.799624991306445,inch,27.90665107231012,c,Hot,True,False
S156,2023-04-12,34.223983931056125,inch,28.268142869180377, celsius ,Hot,True,False
S105,2023-08-10,9.121202681224917, INCH,23.847783489840168,C,Warm,False,False
S330,2023-10-16,0.3696002048419966,MM,38.047286761298594,C,Hot,True,False
S355,2023-07-13,29.13951776828729,,26.962258732791824,c,Hot,True,False
S382,2023-10-27,8.555067834191766, INCH,29.309627858136764, celsius ,Hot,True,False
S138,2023-07-12,30.78331759567112,inch,18.823571339974308, celsius ,Warm,False,False
S270,2023-07-17,18.68414678135299,inch,44.58160718295659, celsius ,Hot,True,False
S038,2023-06-22,38.39680795165432, INCH,29.71476747727449,c,Hot,True,False
S396,2023-02-24,4.984361870714372,MM,43.78342182429669,Celsius,Hot,True,False
S045,2023-07-29,25.017780195064503,MM,30.74247680770703,C,Hot,True,False
S169,2023-03-20,27.41392987749097,MM,44.0821632971553, celsius ,Hot,True,False
S285,2023-02-19,39.56109280484901, INCH,19.968501665503663, celsius ,Warm,False,False
S239,2023-07-23,6.846889367416376,,43.67897060669935, celsius ,Hot,True,False
S310,2023-03-19,11.66512170963278,,44.81141829838516,c,Hot,True,False
S314,2023-05-08,41.81626625906249,MM,32.74573367751293,C,Hot,True,False
S170,2023-06-18,35.57400617863918,inch,24.708312056040523, celsius ,Warm,False,False
S128,2023-11-05,24.81985223373247,,23.881528153686787,c,Warm,False,False
S210,2023-10-01,25.017780195064503,inch,27.72228541064769,Celsius,Hot,True,False
S281,2023-03-25,11.43518705908967, INCH,32.89986255774886,Celsius,Hot,True,False
S253,2023-10-03,31.296786977699327,,22.23891383515314,C,Warm,False,False
S019,2023-06-13,10.044131569251377,,27.593816408315845,C,Hot,True,False
S136,2023-08-28,13.875096861014914,inch,28.871740784325592,Celsius,Hot,True,False
S003,2023-02-21,47.51791388969051,,37.83205347802438,c,Hot,True,False
S342,2023-10-05,37.54398014441333,mm,23.07457653044732,c,Warm,False,False
S142,2023-02-25,25.017780195064503,MM,30.232070723480373,Celsius,Hot,True,False
S009,2023-10-26,25.017780195064503,MM,31.260206346438157, celsius ,Hot,True,False
S190,2023-08-18,9.185320175788442,mm,14.908940483264724,C,Cool,False,False
S350,2023-08-07,34.28842751367849,inch,41.34781876496707,c,Hot,True,False
S276,2023-12-19,25.017780195064503,mm,31.97631848626456,c,Hot,True,False
S291,2023-07-06,33.99032851970048,,40.01346342069112,C,Hot,True,False
S053,2023-08-26,31.408953396795354,inch,39.1713012977667,C,Hot,True,False
S136,2023-08-25,9.050549110837425,inch,21.453043961505905,c,Warm,False,False
S004,2023-01-11,16.6233500458912,inch,44.78051765176286,c,Hot,True,False
S155,2023-08-14,30.619096003024275,MM,16.415767148916906,C,Warm,False,False
S172,2023-03-13,3.971697316248663,inch,16.453146071948048, celsius ,Warm,False,False
S047,2023-09-28,37.27532262875594,inch,23.092393644189126,Celsius,Warm,False,False
S324,2023-03-24,20.336109349926435,mm,18.175869056882345,C,Warm,False,False
S205,2023-05-22,25.017780195064503,inch,18.603152813617672, celsius ,Warm,False,False
S381,2023-12-21,30.722632850268333,,32.96063997298019,Celsius,Hot,True,False
S004,2023-05-31,36.454759245435866,inch,44.11344312147908,Celsius,Hot,True,False
S256,2023-07-12,36.31778065445065,mm,13.222402974067831,C,Cool,False,False
S106,2023-05-09,31.337398914202485,mm,40.41754464225605,Celsius,Hot,True,False
S333,2023-09-25,4.186681247653029,MM,13.475421526736405,c,Cool,False,False
S039,2023-09-29,33.28917556198661,inch,16.741545084780498,Celsius,Warm,False,False
S314,2023-10-16,32.10114775418575,,25.748871167740692,C,Hot,True,False
S211,2023-08-05,43.991708331929615,,26.005503438068843,Celsius,Hot,True,False
S369,2023-11-18,49.87141169440972,inch,27.131357780781823,Celsius,Hot,True,False
S077,2023-02-02,25.017780195064503,inch,19.699059037081327,Celsius,Warm,False,False
S077,2023-04-22,44.423909674046186, INCH,28.419426246550213,Celsius,Hot,True,False
S058,2023-08-29,21.95175784924358,inch,25.430874703088605,C,Hot,True,False
S225,2023-10-27,48.71470145198133,MM,32.84503068234875, celsius ,Hot,True,False
S381,2023-10-12,4.1834906275661226, INCH,33.47763974734328, celsius ,Hot,True,False
S368,2023-06-26,25.017780195064503,,10.58889086341152, celsius ,Cool,False,False
S084,2023-09-16,47.911038712976506,,33.04484797748673,c,Hot,True,False
S143,2023-12-19,39.1422195745208,inch,31.303686334098224,Celsius,Hot,True,False
S352,2023-08-27,22.71240756708364, INCH,27.36133347055805,c,Hot,True,False
S033,2023-07-02,25.017780195064503,MM,26.51402981591503, celsius ,Hot,True,False
S152,2023-04-30,25.017780195064503,,12.091664817481329,c,Cool,False,False
S158,2023-03-06,44.34285811444707,MM,12.270112643471244,Celsius,Cool,False,False
S141,2023-06-28,7.699635252128184, INCH,20.840592845192365,Celsius,Warm,False,False
S251,2023-09-02,32.7144841520609,mm,16.272930809918613,C,Warm,False,False
S303,2023-02-24,25.017780195064503, INCH,21.938577254656565, celsius ,Warm,False,False
S112,2023-02-16,15.528674136324334,,44.52225323333344, celsius ,Hot,True,False
S043,2023-11-21,39.85677634345633, INCH,12.080260547331338,c,Cool,False,False
S244,2023-01-23,11.105193403773816,inch,16.687152138361988, celsius ,Warm,False,False
S003,2023-11-16,26.96330555470664, INCH,28.47681326003127,c,Hot,True,False
S268,2023-05-19,25.017780195064503,inch,14.19863158960117,Celsius,Cool,False,False
S084,2023-06-09,49.608881071731695,mm,29.476482837591387, celsius ,Hot,True,False
S016,2023-10-24,33.880945022724966,MM,35.76863120519722,C,Hot,True,False
S177,2023-02-17,15.59515562540188,mm,26.26546160694139,C,Hot,True,False
S049,2023-11-07,46.11185405919564,MM,40.1535172431156,c,Hot,True,False
S307,2023-09-30,31.0271373085204, INCH,14.716314237494366,c,Cool,False,False
S246,2023-02-23,19.00954845084421,MM,21.87855098761685,C,Warm,False,False
S289,2023-03-07,22.103207693168947,mm,15.195493653706292,c,Warm,False,False
S332,2023-05-27,32.64100785951417,inch,31.915485607313887,Celsius,Hot,True,False
S015,2023-09-17,18.18075074663846,inch,26.988765542246387,c,Hot,True,False
S338,2023-03-13,5.971874378835551,inch,16.476563036816366,c,Warm,False,False
S255,2023-10-21,21.050420320839702,MM,10.493225235114382,C,Cool,False,False
S092,2023-11-09,33.498322510532056, INCH,17.354858938240803,Celsius,Warm,False,False
S225,2023-07-30,10.234656721627085,mm,28.325154351811427,Celsius,Hot,True,False
S301,2023-08-07,25.017780195064503, INCH,11.307935841721289,Celsius,Cool,False,False
S199,2023-10-28,22.735803893337447,,16.734616586956474,c,Warm,False,False
S271,2023-03-31,4.435939300293462,inch,25.54131702744948,c,Hot,True,False
S249,2023-02-12,9.235238496985351,,41.86683223936707,C,Hot,True,False
S075,2023-02-11,24.59902633685308, INCH,33.06251427534281, celsius ,Hot,True,False
S157,2023-02-17,42.171139561046864,,28.865201524440565,Celsius,Hot,True,False
S223,2023-03-15,21.7380733482876,mm,11.037345024869946,c,Cool,False,False
S052,2023-04-30,0.7507320643072024,,27.09260963019599, celsius ,Hot,True,False
S088,2023-02-24,1.2792535690691942,inch,18.46921811433776,C,Warm,False,False
S313,2023-08-16,1.897372844431228, INCH,14.59893179567064, celsius ,Cool,False,False
S339,2023-02-04,1.1576849545888834,mm,16.093464505700673, celsius ,Warm,False,False
S020,2023-01-16,39.51968853543991,MM,15.627023802437384, celsius ,Warm,False,False
S073,2023-11-21,15.809515075559071,inch,13.352595573167775,Celsius,Cool,False,False
S354,2023-07-18,8.840237816263047,inch,25.59032821757806, celsius ,Hot,True,False
S343,2023-04-23,24.736437515685992, INCH,21.169312583144904,c,Warm,False,False
S133,2023-01-24,42.059339370727976,,33.51068341181805,Celsius,Hot,True,False
S061,2023-04-18,5.304265684142251,mm,35.9753176979732, celsius ,Hot,True,False
S246,2023-08-27,26.967898490576687,inch,13.664061295074085, celsius ,Cool,False,False
S116,2023-02-19,25.017780195064503,MM,38.62621860157395,c,Hot,True,False
S317,2023-05-21,25.017780195064503,MM,36.12429967717635,C,Hot,True,False
S193,2023-01-04,16.714998781836577,,12.78064234282214, celsius ,Cool,False,False
S102,2023-06-22,17.974403479680458,,13.570561391824205,c,Cool,False,False
S049,2023-07-02,27.842197359058638,,18.98885734557679, celsius ,Warm,False,False
S057,2023-04-08,33.51132187644057,mm,10.265264387748855, celsius ,Cool,False,False
S113,2023-07-30,3.9268403449041367,MM,15.139347371170208,C,Warm,False,False
S349,2023-02-12,23.750946597063304,inch,42.36116627826666,Celsius,Hot,True,False
S111,2023-10-26,26.08794401202323,,37.9225199501164, celsius ,Hot,True,False
S357,2023-08-07,48.93444859779387, INCH,16.306853895795236,C,Warm,False,False
S375,2023-02-03,25.017780195064503,,33.25537554237666,c,Hot,True,False
S076,2023-11-14,44.34414325433623,inch,13.297926633222502,c,Cool,False,False
S020,2023-08-03,25.017780195064503, INCH,19.44334146878553,Celsius,Warm,False,False
S329,2023-06-08,25.017780195064503,,26.624097098903142,c,Hot,True,False
S122,2023-03-31,7.691254280274407,MM,13.061900307807964, celsius ,Cool,False,False
S167,2023-01-08,21.26776603515305,,26.08977761114362, celsius ,Hot,True,False
S130,2023-05-11,35.20829778390941, INCH,26.729146101894997,Celsius,Hot,True,False
S400,2023-07-23,8.048825601406923,,12.2453767296876,c,Cool,False,False
S038,2023-12-30,43.34711082205975,MM,33.63785602660019,Celsius,Hot,True,False
S141,2023-03-08,20.60257880020093,inch,26.763444627062515,C,Hot,True,False
S168,2023-03-12,23.180373620566357,inch,20.552638405765407,Celsius,Warm,False,False
S311,2023-04-24,21.451043236635478,MM,33.38707916159652,Celsius,Hot,True,False
S109,2023-03-31,6.343497218807926, INCH,24.49420697531503, celsius ,Warm,False,False
S207,2023-12-08,39.30292980742169,mm,34.535794584543375,Celsius,Hot,True,False
S110,2023-01-26,34.30274774700844,mm,33.023571079250004,Celsius,Hot,True,False
S010,2023-06-23,30.44005547222786,mm,29.447175086185663, celsius ,Hot,True,False
S356,2023-04-28,19.65354529253244,mm,43.299740237161714,Celsius,Hot,True,False
S364,2023-05-29,12.799120968373453, INCH,34.80566597146982,Celsius,Hot,True,False
S140,2023-05-10,35.764680940082805,,43.10388168664149,Celsius,Hot,True,False
S094,2023-07-01,38.91987579374037,MM,27.38441864807657,Celsius,Hot,True,False
S229,2023-02-25,19.294708517620563,,25.218037228713428,Celsius,Hot,True,False
S025,2023-03-24,37.03730351705351,inch,31.386002891575565,Celsius,Hot,True,False
S268,2023-03-17,25.017780195064503,MM,14.970233933915432,C,Cool,False,False
S281,2023-12-02,41.96433163632761,MM,35.504173910985344,c,Hot,True,False
S011,2023-12-19,31.820585883074514, INCH,44.462079618794, celsius ,Hot,True,False
S126,2023-07-08,21.02362457423313,,40.48319270870663,Celsius,Hot,True,False
S190,2023-07-23,25.454184348128805,mm,14.041077267652526,c,Cool,False,False
S355,2023-07-04,15.9050333487758, INCH,40.120436922402845, celsius ,Hot,True,False
S352,2023-08-03,25.017780195064503,inch,34.56720196494619,Celsius,Hot,True,False
S257,2023-08-08,8.574346701272473,mm,36.56486417560504,C,Hot,True,False
S389,2023-11-27,11.559951372546372,inch,43.56114369492792,C,Hot,True,False
S094,2023-06-05,30.11463382111294, INCH,41.905853213996345,C,Hot,True,False
S346,2023-09-27,19.20025222283589,,11.695145966360334,Celsius,Cool,False,False
S346,2023-12-29,42.15758433923942,MM,20.92824286534013, celsius ,Warm,False,False
S399,2023-05-04,25.017780195064503, INCH,16.181732074142293, celsius ,Warm,False,False
S339,2023-07-05,16.047200335635896, INCH,23.50101871361438, celsius ,Warm,False,False
S283,2023-01-11,24.365597111520355,mm,28.023227792813767,C,Hot,True,False
S355,2023-05-05,35.21873371558438, INCH,42.422841549502586,Celsius,Hot,True,False
S328,2023-11-23,5.15561982822656,mm,18.146667657237693,c,Warm,False,False
S373,2023-06-19,39.817469761188384,mm,39.747009326566655, celsius ,Hot,True,False
S093,2023-08-10,28.46056654211022,MM,20.282150136537886,C,Warm,False,False
S321,2023-10-05,38.13164075895264,MM,38.77689757518068,C,Hot,True,False
S324,2023-06-10,21.799257769963003, INCH,28.00680170411536,Celsius,Hot,True,False
S369,2023-02-15,0.1939338930703249,inch,17.5175205426342, celsius ,Warm,False,False
S346,2023-10-04,19.84598090948312,inch,12.15088747456355,Celsius,Cool,False,False
S337,2023-11-08,26.70888100563942,mm,41.59996781157552,c,Hot,True,False
S103,2023-06-17,18.5247337534025,inch,27.22049304322358,Celsius,Hot,True,False
S215,2023-03-31,18.11841862921351,,11.760440845539293, celsius ,Cool,False,False
S372,2023-12-11,4.82933725825963, INCH,28.958921290353004,Celsius,Hot,True,False
S207,2023-06-03,45.53550027179286,,31.99603283431794,Celsius,Hot,True,False
S380,2023-10-20,7.482530902450973,mm,10.936708197500602,C,Cool,False,False
S152,2023-01-16,37.37579670020513,mm,20.224324390177507, celsius ,Warm,False,False
S015,2023-08-30,32.26573902492691,mm,35.18359827739414,Celsius,Hot,True,False
S297,2023-11-17,13.4798054619602,MM,33.211992819673874,c,Hot,True,False
S052,2023-07-15,39.06345650556127,,35.46750576285946, celsius ,Hot,True,False
S065,2023-04-18,1.0665932960999602, INCH,36.55276315746819,c,Hot,True,False
S017,2023-04-18,37.29121722558892,mm,35.41191066224403,C,Hot,True,False
S138,2023-09-23,31.87829532508361,mm,14.33698710935852, celsius ,Cool,False,False
S254,2023-03-29,38.004477419946085,mm,31.83724845862968,c,Hot,True,False
S294,2023-07-12,23.285795432205653,mm,23.17185674471733, celsius ,Warm,False,False
S070,2023-04-14,2.386227943856034,mm,25.714190512279853,c,Hot,True,False
S053,2023-09-22,21.520235860095493,inch,39.85996117733124, celsius ,Hot,True,False
S330,2023-11-05,25.017780195064503,,19.235315952068397,Celsius,Warm,False,False
S135,2023-06-12,21.360986684494883,inch,19.678326263476123,c,Warm,False,False
S058,2023-03-02,11.165736270690491, INCH,38.94971382812798,c,Hot,True,False
S010,2023-04-21,45.323088203571984,inch,42.39670483599791, celsius ,Hot,True,False
S295,2023-02-12,11.66503977886868,,38.9502568720842, celsius ,Hot,True,False
S156,2023-10-15,30.35797765649199,inch,24.44691998206665,c,Warm,False,False
S158,2023-05-22,42.80455432841676,inch,24.1169303326996,Celsius,Warm,False,False
S119,2023-02-10,3.713853351772489,MM,40.96435566127879,c,Hot,True,False
S242,2023-04-06,25.017780195064503,inch,15.625828136004609, celsius ,Warm,False,False
S213,2023-02-22,14.953656412393007,mm,42.10382248215648,C,Hot,True,False
S101,2023-04-15,40.76973449875425,,25.836227818047856,c,Hot,True,False
S332,2023-10-23,30.99233156067127,inch,12.64690143179067,Celsius,Cool,False,False
S324,2023-08-12,45.38081224610674,mm,21.56974983081752,C,Warm,False,False
S239,2023-06-19,9.002539015758904, INCH,13.794852699288317,Celsius,Cool,False,False
S231,2023-06-25,32.164538171034124,inch,42.13098536440842,C,Hot,True,False
S362,2023-03-03,30.70988467671497,inch,10.945613790259324, celsius ,Cool,False,False
S279,2023-04-27,46.34521464765226,inch,26.209695800429166,c,Hot,True,False
S109,2023-01-11,11.490022922604863, INCH,20.36943788991063,C,Warm,False,False
S168,2023-06-17,17.626112295036545,MM,22.41130801273481,c,Warm,False,False
S300,2023-06-18,45.224049205733934,mm,20.73469225043501,Celsius,Warm,False,False
S278,2023-11-05,17.857541921591103,mm,12.281373473429046, celsius ,Cool,False,False
S057,2023-08-06,49.656252724417854,inch,40.39338884021117,C,Hot,True,False
S062,2023-06-12,45.79046934843561, INCH,19.85899881909201,C,Warm,False,False
S363,2023-01-18,13.229781456418229,mm,44.56619342161159, celsius ,Hot,True,False
S072,2023-04-11,36.74541588276095,,16.082004246734343,Celsius,Warm,False,False
S359,2023-08-03,27.93947102187465,MM,44.420196951522,Celsius,Hot,True,False
S288,2023-03-29,6.776620177882875,MM,23.60883271190168,Celsius,Warm,False,False
S313,2023-05-17,30.5822276113522, INCH,18.8287563601092,Celsius,Warm,False,False
S287,2023-08-19,3.1688233309435154,,15.37064740020958, celsius ,Warm,False,False
S327,2023-01-22,25.017780195064503,MM,15.967005374731931,Celsius,Warm,False,False
S277,2023-04-12,0.2550863189721641,,12.499601532833816,c,Cool,False,False
S351,2023-05-16,47.39693731136418, INCH,12.716042609971527,Celsius,Cool,False,False
S180,2023-08-05,41.244654563913365, INCH,31.700375637912423,c,Hot,True,False
S290,2023-11-03,10.806210100659507,MM,31.643435990046765,c,Hot,True,False
S376,2023-12-14,26.07495552492396, INCH,13.928491397549754,c,Cool,False,False
